Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[61.24518931]
0,0,0,0,0,[57.28929009]
0,0,0,0,0,[57.41222988]
0,0,0,0,0,[65.11982917]
0,0,0,0,0,[56.88026773]
0,0,0,0,0,[48.27140929]
0,0,0,0,0,[61.36093101]
0,0,0,0,0,[47.77952416]
0,0,0,0,0,[49.33686569]
0,0,0,0,0,[55.25736231]
0,0,0,0,0,[47.0955674]
0,0,0,0,0,[66.2440338]
0,0,0,0,0,[64.64813069]
0,0,0,0,0,[64.15598747]
0,0,0,0,0,[62.35671374]
0,0,0,0,0,[56.34893044]
0,0,0,0,0,[66.09595198]
0,0,0,0,0,[61.01593458]
0,0,0,0,0,[61.04586491]
0,0,0,0,0,[63.57255977]
0,0,0,0,0,[56.83843438]
0,0,0,0,0,[53.15984288]
0,0,0,0,0,[64.52908909]
0,0,0,0,0,[62.7454348]
0,0,0,0,0,[65.11244538]
0,0,0,0,0,[65.04357058]
0,0,0,0,0,[62.06019747]
0,0,0,0,0,[65.32176676]
0,0,0,0,0,[63.52993663]
0,0,0,0,0,[57.87019027]
0,0,0,0,0,[66.65389844]
0,0,0,0,0,[64.9676512]
0,0,0,0,0,[63.42211918]
0,0,0,0,0,[65.68124698]
0,0,0,0,0,[59.7950882]
0,0,0,0,0,[61.76383878]
0,0,0,0,0,[70.06868264]
0,0,0,0,0,[63.10569452]
0,0,0,0,0,[63.34185739]
0,0,0,0,0,[74.89079533]
