0.5153789937649014,0.4846210062350987
0.5165734681060746,0.4834265318939253
0.5194686248727317,0.4805313751272683
0.5209418160958592,0.47905818390414073
0.524263277731611,0.4757367222683889
0.512010499389259,0.487989500610741
0.5159522571077493,0.48404774289225083
0.5145359508590212,0.48546404914097885
0.514954669923637,0.4850453300763629
0.5152082053187996,0.4847917946812003
0.528018240378733,0.47198175962126687
0.513649301522396,0.486350698477604
0.5145431381728532,0.48545686182714676
0.5168986692626854,0.48310133073731465
0.5126395441954479,0.4873604558045521
0.5162397897854817,0.48376021021451826
0.5160455258702588,0.4839544741297412
0.5157392591772275,0.48426074082277243
0.5157035666426278,0.48429643335737227
0.516564420368523,0.483435579631477
0.5313609382880998,0.4686390617119001
0.522986684424168,0.477013315575832
0.5127540697096271,0.48724593029037294
0.527859637511498,0.47214036248850205
0.5141935735296546,0.4858064264703455
0.5345539320827427,0.46544606791725723
0.5309321748197923,0.4690678251802077
0.5136857931113367,0.48631420688866334
0.5167578705793668,0.4832421294206332
0.5158087189577172,0.4841912810422829
0.515955759675927,0.48404424032407306
0.5108107711994083,0.4891892288005916
0.5182035112597503,0.48179648874024966
0.5138080085233483,0.48619199147665165
0.5205336944633996,0.4794663055366005
0.5246338461512904,0.4753661538487097
0.5361227351947323,0.4638772648052676
0.5241229590188283,0.4758770409811716
0.5328767081494704,0.46712329185052964
0.5386093030103755,0.4613906969896245
