Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[21.19287862]
0,0,0,0,0,[21.73516643]
0,0,0,0,0,[18.15534289]
0,0,0,0,0,[24.30628575]
0,0,0,0,0,[22.52180153]
0,0,0,0,0,[66.98647349]
0,0,0,0,0,[63.67526709]
0,0,0,0,0,[58.15176978]
0,0,0,0,0,[66.67106348]
0,0,0,0,0,[50.630785]
0,0,0,0,0,[34.73523659]
0,0,0,0,0,[41.43013209]
0,0,0,0,0,[29.99564496]
0,0,0,0,0,[24.24916586]
0,0,0,0,0,[25.95491994]
0,0,0,0,0,[79.02399909]
0,0,0,0,0,[106.99739108]
0,0,0,0,0,[100.89062643]
0,0,0,0,0,[90.37900656]
0,0,0,0,0,[112.04599916]
0,0,0,0,0,[21.91178866]
0,0,0,0,0,[31.83744791]
0,0,0,0,0,[28.6650944]
0,0,0,0,0,[32.29999561]
0,0,0,0,0,[41.22336452]
0,0,0,0,0,[104.39553744]
0,0,0,0,0,[115.02545594]
0,0,0,0,0,[98.5323367]
0,0,0,0,0,[98.32861638]
0,0,0,0,0,[105.90839258]
0,0,0,0,0,[34.65393875]
0,0,0,0,0,[43.72864025]
0,0,0,0,0,[70.49086304]
0,0,0,0,0,[36.00580989]
0,0,0,0,0,[41.40495206]
0,0,0,0,0,[113.82542402]
0,0,0,0,0,[115.94026084]
0,0,0,0,0,[113.80179391]
0,0,0,0,0,[122.99616593]
0,0,0,0,0,[120.15185339]
