Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.53948087]
0,0,0,0,0,[0.87985014]
0,0,0,0,0,[0.81841625]
0,0,0,0,0,[0.59533282]
0,0,0,0,0,[0.99626872]
0,0,0,0,0,[1.6914915]
0,0,0,0,0,[2.63649909]
0,0,0,0,0,[1.60156733]
0,0,0,0,0,[1.83944634]
0,0,0,0,0,[1.90854218]
0,0,0,0,0,[1.1756994]
0,0,0,0,0,[2.14685635]
0,0,0,0,0,[0.86040577]
0,0,0,0,0,[0.94788249]
0,0,0,0,0,[0.635338]
0,0,0,0,0,[2.24953379]
0,0,0,0,0,[2.79208274]
0,0,0,0,0,[2.92544681]
0,0,0,0,0,[2.8479141]
0,0,0,0,0,[2.01515475]
0,0,0,0,0,[0.55088468]
0,0,0,0,0,[1.4604021]
0,0,0,0,0,[0.88521987]
0,0,0,0,0,[1.39262495]
0,0,0,0,0,[0.95291684]
0,0,0,0,0,[0.93207074]
0,0,0,0,0,[2.69375934]
0,0,0,0,0,[3.30078463]
0,0,0,0,0,[2.40886147]
0,0,0,0,0,[3.01255197]
0,0,0,0,0,[0.18706038]
0,0,0,0,0,[0.91991228]
0,0,0,0,0,[1.82350313]
0,0,0,0,0,[1.02694505]
0,0,0,0,0,[0.9565274]
0,0,0,0,0,[2.16678155]
0,0,0,0,0,[4.35588323]
0,0,0,0,0,[2.92190164]
0,0,0,0,0,[2.9901996]
0,0,0,0,0,[3.92745708]
